id,text,Joy,Fear,Anger,Sadness,Surprise
eng_train_track1_2151,"I feela little better, but my ears are popping, and my nose is running so muchthat I'm thinking I need to get stock in Puffs Tissues.",0,1,0,0,0
eng_train_track1_2152,Just going in circles.,0,1,1,1,0
eng_train_track1_2153,"As I got close to it, I realized that my handlebars were not going to fit, but it was too late to stop or turn.",0,1,0,0,1
eng_train_track1_2154,It made me lose my balance and I had to lean against the bar and grab my head.,0,1,0,0,0
eng_train_track1_2155,This said brand canceled their contract with them as well.,0,0,0,1,1
eng_train_track1_2156,I thought she was stuck-up and nerdy.,0,0,1,0,0
eng_train_track1_2157,"Tears started to stroll down my cheeks, as I threw my face into my hands.",0,1,0,1,0
eng_train_track1_2158,I have no idea what manki is so I have no idea where to look.,0,1,0,0,1
eng_train_track1_2159,She left the room and went downstairs.,0,0,0,0,0
eng_train_track1_2160,Today was a big-A straw that broke my back.,0,1,1,1,0
eng_train_track1_2161,"The anesthesiologist put an oxygen mask over my face, told me it wasn't the good stuff yet, then I woke up to the room flipping around.",0,1,0,0,1
eng_train_track1_2162,Every september I used to get a wicked case due to fluid in my ears caused by allergies.,0,1,0,1,0
eng_train_track1_2163,"It made me feel weird, like my stomach was tightening and I could feel that stupid blush again on the back of my neck and yet I couldn't look away.I don't know how long I stood there, staring into his eyes like that.",0,1,0,0,1
eng_train_track1_2164,"One flew up and landed on my knee, another kept trying to draw attention to himself by flying up just inches from my face.",0,1,0,0,1
eng_train_track1_2165,It was one of my most shameful experiences.,0,1,0,1,0
eng_train_track1_2166,It's pretty crazy thinking of the random chance of us never meeting.,1,0,0,0,1
eng_train_track1_2167,I bawled my eyes out when Wait.,0,0,0,1,0
eng_train_track1_2168,"and Christian fish bumper stickers, it caught my eye and made me grin.",1,0,0,0,1
eng_train_track1_2169,"Linzi and I of course tried them, a decision that I immediately questioned after putting it in my mouth.",0,1,0,0,1
eng_train_track1_2170,"like, brain freeze on my leg!!",0,1,0,1,1
eng_train_track1_2171,My heart sinks.,0,1,0,1,0
eng_train_track1_2172,"I saw some of the girls staring but they didn't say anything, well not to my face.",0,0,0,0,0
eng_train_track1_2173,I couldn't stop crying.,0,1,0,1,0
eng_train_track1_2174,"She claimed I beat her, raped her, tortured, and abused her.",0,1,1,1,1
eng_train_track1_2175,and we blame it all on faulty wiring.,0,0,0,0,1
eng_train_track1_2176,"Ah, to close my eyes and let time fly by, Because there's so much to gain By forgetting these dreams driving me insane.",0,1,0,1,0
eng_train_track1_2177,"they played the majority of the classics thank god, and i screamed my heart out which is why i have no voice right now.",1,0,0,0,0
eng_train_track1_2178,On march 25 2008 i broke my first bones i broke my hand and 1 finger so far but after i broke it i still went and played with my friends i never knew i broke it so i plsyed air soft and rode a motor bike it was fun then my mom was cureios so we went to the docters office and i got a thing like a half cast i broke my right hand so i cant write very well and its weird havin a splint thing.,1,1,0,1,0
eng_train_track1_2179,"For example, if I'm standing at a bank of elevators, I'll mindlessly choose one, stand in front of it, and it'll be the first one to arrive.",1,0,0,0,1
eng_train_track1_2180,"4.about 4 years old, sitting on the couch in my basement eating an orange flavor ice.",1,0,0,0,0
eng_train_track1_2181,"There isn't a lot left, so I'm going to summarize from this point on.",1,0,0,0,0
eng_train_track1_2182,"I even tried to sleep sitting up for a bit, that ended when I nearly gave myself whiplash when my head dropped.",0,1,0,0,0
eng_train_track1_2183,"I sat there and closed my eyes as the water ( oyu for hot water, people, not mizu ) swirled around me like a mini massage.",1,0,0,0,0
eng_train_track1_2184,There is so much going threw my head right now it's,0,1,0,0,0
eng_train_track1_2185,"It will not be my dream job, but it will be okay.",1,0,0,1,0
eng_train_track1_2186,There's my stoner floor mate with a fucking stun gun.,0,1,1,0,1
eng_train_track1_2187,"""I don't know I don't know I don't know...""",0,1,0,1,0
eng_train_track1_2188,"It never freaked me out, because it happened enough as i was small and I got used to it.",0,1,0,0,0
eng_train_track1_2189,"Early the next morning, newspaper under my arm, I approached the counter of the coffee shop and asked for two medium coffees, black, three-quarters full only.",0,0,0,0,0
eng_train_track1_2190,"As I put my foot on the floortiles, and started moving towards my computer, in the darkness of the room, a dark small rodent figure ran from under the computer to the other corner of the room-hiding behind some drawers.At this point everybody were awake and I had my boost of adrenaline-like the ancient cavemen heading for a hunt.",0,1,0,0,1
eng_train_track1_2191,Talk about nerve-racking.,0,1,0,0,0
eng_train_track1_2192,"Almost straight up, cannot tell how high, I saw this weird rainbow.",1,0,0,0,1
eng_train_track1_2193,This shrapnel bomb shattered the pieces of plastic into my face and legs.,0,1,1,1,1
eng_train_track1_2194,Over two hours gone.,0,1,0,1,1
eng_train_track1_2195,And found myself giggling that every day at the same time (3:15) Jesus would sign into the guest register.,1,0,0,0,1
eng_train_track1_2196,"the whole time, relentless joy, as though a smile was consistently on my face, and even when it wasn't, it still lay beneath the surface, a laugh always ready to come out.",1,0,0,0,0
eng_train_track1_2197,I was writing away.,1,0,0,0,0
eng_train_track1_2198,"I froze for a few seconds, then slowly extended my fingers around both sides of its tiny body.",0,1,0,0,0
eng_train_track1_2199,"I sat up in bed, looked around the room and saw nothing.",0,1,0,0,1
eng_train_track1_2200,But i ordered for chicken katsu too so in the end my stomach was terribly full.,0,0,0,0,0
eng_train_track1_2201,One memorable example was the doubling space pen.,1,0,0,0,1
eng_train_track1_2202,The silence cupped my ears where it was all I could see and hear.,0,1,0,1,0
eng_train_track1_2203,"My prep nurse Deborah ( went by Debbie ( Which I thought was great because I really wanted my mom with me, but it wasn't possible with a C-Section ) ) Held my hand and told me to sit very still.",0,1,0,0,0
eng_train_track1_2204,Let's hit it.,1,0,0,0,0
eng_train_track1_2205,"Less hours, means they are making less money.",0,1,0,1,0
eng_train_track1_2206,He was discharged from the army as well.,0,0,0,1,0
eng_train_track1_2207,"I went up on stage and sang my heart out, and afterwards signed up to sing another song with Becca ( alas we ran out of time ), and though I don't know any dance moves, I got a bit of a rythm, so it was all good!",1,0,0,0,0
eng_train_track1_2208,"`` Jinki, you were the one fiddling with my hand back at the broadcast.",0,0,0,0,0
eng_train_track1_2209,it was really strange since I braced to hit the wall and ended up falling to the ground.,0,1,0,0,1
eng_train_track1_2210,wanted to quickly go home and hide my face.,0,1,0,1,0
eng_train_track1_2211,I was staying at a supposedly haunted hotel with some friends.,0,1,0,0,1
eng_train_track1_2212,I had two in a row.,0,0,0,0,0
eng_train_track1_2213,"It was pretty scary; I had to breathe into a funny-looking thing and the worst part was that I had to have not one, but TWO shots in my legs!",0,1,0,0,0
eng_train_track1_2214,"In fact, my early life had so many of these kinds of influences, it's hard to remember them all; various ways and means that taught me to associate the motifs rambling around in my head with eventual written notes on a page.",0,0,0,0,0
eng_train_track1_2215,I liked the Trains better than the Refers.,1,0,0,0,0
eng_train_track1_2216,Grant you I still don't have total use of my shoulder and I have to use my left arm for certain things but it was wonderful to drive again.,1,0,0,0,0
eng_train_track1_2217,"Needless to say I'm having plans to do a master in IT Security, he?",1,0,0,0,0
eng_train_track1_2218,I could have wept with relief and gratitude.,1,0,0,0,0
eng_train_track1_2219,Jon and I decided to see how long it took for someone to notice the ring on my finger.,1,0,0,0,1
eng_train_track1_2220,"People are starting to chant ""Fight, fight fight"" while some say ""Bro, it ain't worth it"".",0,1,1,0,1
eng_train_track1_2221,"Within a minute my arm had swollen up, it was sore and bruised.",0,1,0,1,0
eng_train_track1_2222,"My mouth gets dry, I feel like I'm not breathing, my heart is beating too fast, and then my legs start spasming ( shaking just doesn't seem to be the right word ).",0,1,0,0,0
eng_train_track1_2223,He was my dad.,0,0,0,1,0
eng_train_track1_2224,"Still numb.The numbness never left my arm, it was crazy.",0,1,0,1,0
eng_train_track1_2225,The one attribute that stuck out most?,0,0,0,0,1
eng_train_track1_2226,I brought my head up to the edge of the grass and peered towards the road.,0,0,0,0,0
eng_train_track1_2227,My hand hurt so bad afterwards.,0,1,0,0,0
eng_train_track1_2228,"Then, we issued the first strike.",0,1,1,0,0
eng_train_track1_2229,My radio was turned on very loud and I used rock music to keep my eyes open.,1,1,0,0,0
eng_train_track1_2230,"I'm still sick, my nose is sore from blowing it all day, and it's wicked hot in the apartment.",0,1,0,1,0
eng_train_track1_2231,"Pooi Kit was driving recklessly and almost caused a major fatal accident, I can still remember the tailgate lights of the truck passing in front of my eyes and screeching sounds of the brakes.",0,1,1,0,1
eng_train_track1_2232,at first was okay when i let my sleeve down during duty was like so freaking warm inside my hand please.,1,0,0,0,0
eng_train_track1_2233,I looked down to find five small white arrows piercing my chest.,0,1,0,1,1
eng_train_track1_2234,"Why was he angry with me?And now, about 24 hours later, I feel a stiffness in my neck, a weird sensation in my right arm.",0,1,1,0,0
eng_train_track1_2235,"And this charming, gorgeous, blonde struck up a conversation with me.",1,0,0,0,1
eng_train_track1_2236,He changed our last name ever-so-slightly and was never caught.,0,0,0,0,1
eng_train_track1_2237,""" The other boy clarified, ""Sorry about him.",0,1,0,0,0
eng_train_track1_2238,"After repainting my face i realised that i was running about 5-10 minutes behind my schedule to be at my gig on time, but nothing that a little `` safe speeding '' couldn't get me back infront.",0,1,0,0,0
eng_train_track1_2239,My aunt and I are kind of doing the remedial training together and I can't wait to get on his back.,0,0,0,0,0
eng_train_track1_2240,"A old, gray lady.",0,0,0,1,0
eng_train_track1_2241,- I would wake up in the middle of the night and my bedroom would be super bright.,0,1,0,0,1
eng_train_track1_2242,"I got the results back on the 11th, and my doctor said that she did not find anything wrong with my spine or back bone.",1,0,0,0,0
eng_train_track1_2243,"' By now, a small intense knot of hatred swelling in my stomach.",0,0,1,0,0
eng_train_track1_2244,The top of the mattress comes up a little above my waist!,1,0,0,0,0
eng_train_track1_2245,When I was little I distinctly remember being able to see with my eyes closed.,1,1,0,0,1
eng_train_track1_2246,As I walked through the waiting area I could not believe my eyes at what I saw.,0,0,0,0,1
eng_train_track1_2247,"She laughs, because she's so very nervous.",1,1,0,0,0
eng_train_track1_2248,My sleepy head forced me to sleep and my eyelids felt very heavy that I had to surrender and doze off.,0,0,0,0,0
eng_train_track1_2249,"So not an objection at the ceremony, but my wife's parents and brother didn't come to the ceremony at all out of objection to us getting hitched.",0,1,1,1,1
eng_train_track1_2250,"I can see you, I can see you, I can see you.",0,1,0,0,1
eng_train_track1_2251,I sit there with my shotgun and wait.,0,1,0,0,0
eng_train_track1_2252,"2 minutes later, I hear sobbing coming from the toilet.",0,1,0,1,0
eng_train_track1_2253,"And then we have the ultimately retarded `` Spanish Lesson '' ( which I kind of like because it's so entertainingly bad ) and `` Incredible, '' which just flat-out gets on my nerves.",0,0,1,0,0
eng_train_track1_2254,I had an answer to every question and made sure to raise my hand.,1,0,0,0,0
eng_train_track1_2255,She lived in the boonies &amp; one night she was getting ready for bed when she glanced out the window &amp; saw a red flicker.,0,1,0,0,1
eng_train_track1_2256,I have no explanation.,0,1,0,0,1
eng_train_track1_2257,"i kind of bawled my eyes out at the end; i warn you, it is highly depressing!",0,0,0,1,0
eng_train_track1_2258,"So, again, I tried to eat my lunch, my stomach in knots, an unseen hand gripping my heart.",0,1,0,1,0
eng_train_track1_2259,good lord... where to start well i was getting ready to leave for rocky... and my mom saw me and pulled me aside to `` tirm '' my hair... what was once close to my shoulders is no more... now i kinda look like man at arms.,0,0,0,0,0
eng_train_track1_2260,... as it engulfs every fiber of muscle in my legs!!!,0,1,0,0,0
eng_train_track1_2261,I politely decline and went home.,0,0,0,0,0
eng_train_track1_2262,I fell asleep with visions of 5 grand dancing in my head.,1,0,0,0,0
eng_train_track1_2263,One time in high school my friends and I had a dance party in someones basement.,1,0,0,0,0
eng_train_track1_2264,As long as it doesn't feel as though my throat and tongue are swelling then there's not much to worry about I guess.,0,1,0,0,0
eng_train_track1_2265,"I was scared shitless and thought I was maybe dreaming, but that kick HURT!",0,1,0,0,1
eng_train_track1_2266,Needless to say I never called him back.,0,0,1,0,0
eng_train_track1_2267,""" As much as i urge for the answer no stranger seems to talk about it.",0,1,1,1,1
eng_train_track1_2268,"my little dog:: 1 / 12 / Jane, originally uploaded by sarah...... a heartbeat at my feet.",1,0,0,0,0
eng_train_track1_2269,"I think I could've laughed my head off that night, except that I had to keep my head in place so I could laugh some more, haha.",1,0,0,0,0
eng_train_track1_2270,I have to go deep in myself not to walk down the familiar streets in my head.,0,1,0,1,0
eng_train_track1_2271,"I hung my head in shame, feeling like the lowest of mothers.",0,1,0,1,0
eng_train_track1_2272,I was very sad for that snake who only died because I was too stupid to leave it alone!,0,0,0,1,0
eng_train_track1_2273,"Even with all that, my asthma still keeps getting worse and worse.",0,1,0,1,0
eng_train_track1_2274,They're sitting right across the pool from my mom just STARING at her.,0,1,1,0,1
eng_train_track1_2275,We were going to reach seventy.,0,0,0,0,1
eng_train_track1_2276,"There was nothing I could do, all things were over Tears were starting to flow from my eyes.",0,1,0,1,0
eng_train_track1_2277,"`` Well then, by all means, curl my toes. ''",0,0,0,0,0
eng_train_track1_2278,"Okay that sucks, right?",0,0,1,1,0
eng_train_track1_2279,"He stops, scribbling down my number all quick, takes my hand-OMG, it was like I stuck my hand in a socket... electric!!!",1,1,0,0,1
eng_train_track1_2280,"I went to the doctor today to get my ears cleaned...-I got my ears `` Flushed '' because I did have a problem, and it was too close to a dangerous area.",0,1,0,0,0
eng_train_track1_2281,It was mutually beneficial.,1,0,0,0,0
eng_train_track1_2282,Brighter than if you turned on every light in the room and even brighter than during the day time with the shades up.,0,0,0,0,1
eng_train_track1_2283,It broke my heart and nearly ruined me.,0,1,0,1,0
eng_train_track1_2284,"None of us had... And then, years later my brain had changed, quite immensely.",0,0,0,0,0
eng_train_track1_2285,"So I sit across from this guy and this girl, I say hi to the girl and I turn to the guy and we just stare at each other for at least 30 seconds to a minute.",0,1,0,0,1
eng_train_track1_2286,"X-rays do not show soft tissue damage, and I knew my bones were fine.",0,0,0,0,0
eng_train_track1_2287,My mom wanted us just to spite my dad.,0,1,1,1,0
eng_train_track1_2288,"But my natural color, on the underside of my forearms for example, is `` dead fishbelly white.",0,0,0,0,0
eng_train_track1_2289,Got tired roaming' and bumming' around,0,0,0,1,0
eng_train_track1_2290,My heart leaped and I held out my palm.,1,0,0,0,1
eng_train_track1_2291,"I smashed my face with the box I was carrying, busted my lip and got blood all over my face, broke my glasses ( again! )",0,1,1,1,1
eng_train_track1_2292,"So I went ahead and finished it, but it fits my head without quite covering my ears, so even though I started out knitting it for you, it didn't end up working.",0,0,0,0,0
eng_train_track1_2293,"I squeeze my eyes shut to stop the replaying of frames I've just witnessed, tighten my legs, and point my toes which I always do when I want to come.",0,1,0,0,0
eng_train_track1_2294,"Now, we've got a good size-family, so this would mean things like inviting one cousin that she'd met, but not their parents or siblings that lived out of town, etc.",1,0,0,0,0
eng_train_track1_2295,He was naked from the waist down.,0,1,0,0,1
eng_train_track1_2296,"I mentally refused to go there, shaking my head violently in that refusal.",0,1,1,0,0
eng_train_track1_2297,"I would always be downloading more music and burn it on new, cheap cds.",1,0,0,0,0
eng_train_track1_2298,"I had an ant crawling on my elbow just now, and I flicked him off.",0,1,0,0,0
eng_train_track1_2299,I had a nightmare.,0,1,0,1,0
eng_train_track1_2300,I was sweating and panicked.,0,1,0,0,0
eng_train_track1_2301,Only to be horrified.,0,1,0,1,1
eng_train_track1_2302,"After that it went downhill with me feeling like I was going to throw up, my throat hurting like hell and my head punding.",0,1,0,1,0
eng_train_track1_2303,"He did-only he didn't, well he did what I asked him to do but w / out realizing it he didn't spray the back of my arms and well nor did I. CRAP!",0,0,1,0,0
eng_train_track1_2304,"My teeth were marred by braces, and I hated the sight of them.",0,0,0,1,0
eng_train_track1_2305,"The dog barked more, whimpered and whined.",0,1,0,1,0
eng_train_track1_2306,Both only suffered minor injury and both were quite intoxicated.,0,1,0,1,0
eng_train_track1_2307,"And when I say online banking, it was not internet banking.",0,0,0,0,1
eng_train_track1_2308,"They even have fish baby food:: I think I just threw up a little in my mouth:: The fish here does taste better, even the cheap kind.",0,1,0,0,0
eng_train_track1_2309,Swerved the car so I would make it.,0,1,0,0,1
eng_train_track1_2310,"I don't know how, but as soon as we started, I got 3 numbers in a row completely correct.",1,0,0,0,1
eng_train_track1_2311,"Curtain pulled back, I shield my eyes for a moment, glare adjustment then neon colour washes over my face -- slack-jawed, open-mouthed awe $",1,0,0,0,1
eng_train_track1_2312,There were many police there and interviewing the mom.,0,1,0,1,0
eng_train_track1_2313,"It was just a knick, but and the blood $ The rain was cold, but my tears were hot against my cheeks.",0,1,0,1,0
eng_train_track1_2314,That thing was there.,0,1,0,0,1
eng_train_track1_2315,Dove brought me a nice glass of ice water and the bottle of the pain pills and an ice pack for my hand.,0,1,0,0,0
eng_train_track1_2316,"I'm tired of fighting against you Life, I'm tired of getting up and going into work day after day even when I'm sick to my stomach and my head's throbbing.",0,1,1,1,0
eng_train_track1_2317,With that definite I have courage to walk up to the line and place my toes proudly getting ready to cross yet it is everything on the dirty mud path that is holding to me and the mud is the mud I am clinging to.,0,1,0,0,0
eng_train_track1_2318,Moral of the story?,0,0,0,0,1
eng_train_track1_2319,", my stomach turned into a pile of dogshit and I nearly puked.",0,1,0,0,0
eng_train_track1_2320,"They dragged him away and he looked very disheartened, defeated...tears streaming down his face.",0,1,0,1,0
eng_train_track1_2321,So I put my hand up and started to walk away.,0,0,0,0,0
eng_train_track1_2322,A friend of mine is a policeman.,1,0,0,0,0
eng_train_track1_2323,The other night I was on my way to bed and I stopped in the bathroom to brush my teeth.,0,0,0,0,0
eng_train_track1_2324,Then it suddenly stopped.,0,1,0,0,1
eng_train_track1_2325,She ended up going home after that.,0,0,0,1,0
eng_train_track1_2326,My parents were confused.,0,1,0,1,1
eng_train_track1_2327,And it was awful.,0,1,0,1,0
eng_train_track1_2328,"Kidnapping, Assault, Vandalism and Arson I guess.",0,1,1,0,1
eng_train_track1_2329,I remember waiting for him to fall down.,0,1,1,0,0
eng_train_track1_2330,Watch the mask re-cover my face.,0,0,0,0,0
eng_train_track1_2331,Probably gonna get buried but...,0,1,0,1,0
eng_train_track1_2332,"We were both interested in astronomy, so we'd often just sit on a bench, and literally stare into space.",1,0,0,0,0
eng_train_track1_2333,"I sensed, and then saw four short (about 3 feet tall), gray-colored 'beings' with large dark eyes next to my side of the bed (on my left).",0,1,0,0,1
eng_train_track1_2334,"""Yeah, but did you just find that?",0,1,0,0,1
eng_train_track1_2335,Levi and I arrived in an eye-capturing city that really blew me off my feet.,1,0,0,0,1
eng_train_track1_2336,"My latest conquest, so proud they'd be.",1,0,0,0,0
eng_train_track1_2337,"months before that, i just prayed to God that i wanted to meet someone right for me, my heart felt depressed on how no one seems to fit the `` perfect girl for me ''.",0,0,0,1,0
eng_train_track1_2338,"Clearly, I need to get back on some technical trails and regain my footing there: ) My ankles have been spoiled on the easy pavement this winter!",1,0,0,0,0
eng_train_track1_2339,A former boxing coach for the Soviet Union.,0,0,0,0,1
eng_train_track1_2340,"Dont wait, or say a single vow.",0,1,0,1,0
eng_train_track1_2341,I woke up around 10:30 with a million thoughts rolling through my head.,0,1,0,0,0
eng_train_track1_2342,I close my eyes determined to find light every ray that shines through is blotted with the darkest of dark I hear a constant drumming.,0,1,0,1,0
eng_train_track1_2343,"""I lost the towel.",0,1,0,0,0
eng_train_track1_2344,same thing similar with my job.,0,0,0,0,0
eng_train_track1_2345,I'm positive that we'll never be able to communicate with them in their language.,0,1,0,1,1
eng_train_track1_2346,We stop dead in our tracks.,0,1,0,0,1
eng_train_track1_2347,my knees are banged to shit tho.,0,0,0,1,0
eng_train_track1_2348,"I shook my head, put the car in gear, and had to force myself to drive away.",0,1,0,1,0
eng_train_track1_2349,"As the blood seems to return to my head, I can think clearly and muster the energy to keep going.",1,1,0,0,0
eng_train_track1_2350,"I wore cologne, to get the feeling right.",1,0,0,0,0
eng_train_track1_2351,"Not a completely awful birthday, but my worst.",1,0,0,1,0
eng_train_track1_2352,"I put something on it for flavor, and put the whole thing in my mouth.",1,0,0,0,0
eng_train_track1_2353,"Now, I didn't feel like spending money.",0,1,0,1,0
eng_train_track1_2354,She shows up to work the next day with bruises It was too much to handle.,0,1,0,1,1
eng_train_track1_2355,"I met my best female friend on omegle, she lives 3000 miles away from me and we have never met.",1,1,0,0,1
eng_train_track1_2356,"Needless to say, we were gone that day.",0,1,0,0,1
eng_train_track1_2357,"People just aren't buying CD's any more. When J. Warren, former owner of Vibes music, spoke these words, my heart sunk a little in my chest.",0,0,0,1,0
eng_train_track1_2358,"then this foul stench hits my nose, like someone had taken a shit in a pair of socks and then worn them for a week straight.",0,0,1,0,0
eng_train_track1_2359,"If your family gets sick, please leave your door open.",0,1,0,0,0
eng_train_track1_2360,I turned my head to oncoming headlights.,0,1,0,0,0
eng_train_track1_2361,You can tell he puts *a lot* of time into it.,1,0,0,0,0
eng_train_track1_2362,Had to sit with her in the car as she was howling in pain and bleeding on me.,0,1,0,1,0
eng_train_track1_2363,"Strange, cause usually I'm the first one to bitch about the cold, but anyway... So Cafe Frangelica at home with a bit of milk so I can drink it without burning my mouth and a dah of sugar.",1,0,0,0,0
eng_train_track1_2364,under my skin the itch is unscratched.,0,1,0,0,0
eng_train_track1_2365,"One day, we lost all contact.",0,1,0,1,0
eng_train_track1_2366,"Still starved for human interaction, I say okay.",0,1,0,1,0
eng_train_track1_2367,Hit it off really well.,1,0,0,0,0
eng_train_track1_2368,"They were filled with garbage, dirty clothes, and empty tampon containers.",0,1,1,1,1
eng_train_track1_2369,it breaks my heart though that someone could be that selfish to make their dog live in so much pain and suffering.,0,1,1,1,0
eng_train_track1_2370,"We could have been part of organized crime, but my grandpa (who died before I was born) didn't want any part of it and decided to live an honest life.",1,0,0,1,1
eng_train_track1_2371,"I take his word for it, and close my eyes.",0,0,0,0,0
eng_train_track1_2372,"I tilted my head to the side and smiled, `` I know you are.",1,0,0,0,0
eng_train_track1_2373,I had a dream one night of a golden-haired child.,1,0,0,0,1
eng_train_track1_2374,I still cannot explain this.,0,1,0,0,1
eng_train_track1_2375,Probably going to get buried.,0,1,0,1,0
eng_train_track1_2376,It also happened to be raining on that day.,0,0,0,0,0
eng_train_track1_2377,my bedroom was next to the kitchen.,0,0,0,0,0
eng_train_track1_2378,"I don't know what it is about my mouth, but it holds onto colour for AGES.",1,0,0,0,0
eng_train_track1_2379,I stopped and picked up handfuls of it and tried to pack it together into a ball but it fell out of my hands like dust.,0,1,0,1,0
eng_train_track1_2380,Scary going up but terrifying going down into awful LA traffic.,0,1,0,0,0
eng_train_track1_2381,Not necessarily god-like.,0,0,0,0,1
eng_train_track1_2382,"Made sense, they removed all identifiable information.",0,0,0,0,1
eng_train_track1_2383,"Somehow, with visions of doll masks and pocket 6s dancing my head, I still managed to fall asleep.",0,1,0,0,1
eng_train_track1_2384,"I know right no point of lying to him by saying that I'm alright when it's written all over my face that I'm at my Worst condition but still, I don't wan na worry him that much and so I said, `` I'm fine!",0,1,0,1,0
eng_train_track1_2385,I feel like Ted the Sad Sap.,0,0,0,1,0
eng_train_track1_2386,P. if you're reading this...FUCK YOU.,0,0,1,0,0
eng_train_track1_2387,"I've never seen my mom drunk before, never since.",0,1,0,1,1
eng_train_track1_2388,"I had something similar, less extreme happen to me once.",0,1,0,0,1
eng_train_track1_2389,"Rolling fire and earth fill my vision, the hairs on my arm stand up and then burn, my skin blisters, and still I watch as doom comes my way, the end of all, and suddenly calm.",0,1,0,1,1
eng_train_track1_2390,"Laying my head against his chest, Glen's heart beat is strong against my ear, and my mind wonders back to our life outside of this heaven.",1,0,0,0,0
eng_train_track1_2391,"With this holy oath I set my foot upon the path, the Druid's Way, and I vow to make my dedication plain.",1,0,0,0,0
eng_train_track1_2392,it took a little longer for my feet to hurt which was nice.,1,0,0,0,0
eng_train_track1_2393,Or the darkness in my eyes.,0,1,0,1,0
eng_train_track1_2394,"His grandparents used to live and farm there until they retired, but the land stayed in the family.",1,0,0,0,0
eng_train_track1_2395,The second turned out to be clinically depressed.,0,1,0,1,0
eng_train_track1_2396,and throw my hands in the air.,1,0,0,0,0
eng_train_track1_2397,"I say cool, how did he meet her.",1,0,0,0,1
eng_train_track1_2398,My heart is aching today.,0,1,0,1,0
eng_train_track1_2399,"About 1 hour of being in the tent, a light appeared that we could see through the canvas.",0,1,0,0,1
eng_train_track1_2400,"i didn't mind because the track was awesome and i wasn't too tired, i just had a huge blister on my thumb.",1,0,0,0,0
eng_train_track1_2401,Probably shaved 30 minutes or more of stop and go traffic.,1,0,0,0,0
eng_train_track1_2402,"Either way, he had threaten to burn my new place down, and miraculously it did.",0,1,1,1,1
eng_train_track1_2403,"And all of the other daily dramas that are taking up the forefront of my mind -- jobs and friends and family and bills and snow and more about the jobs -- all of these things are nothing to my heart, which just keeps on beating, keeps on doing its job.",0,0,0,0,0
eng_train_track1_2404,"It felt good in my hands, it felt RIGHT.",1,0,0,0,0
eng_train_track1_2405,I drew my robes around me tightly as my legs kept walking to no particular destination.,0,1,0,1,0
eng_train_track1_2406,I didn't hesitate to leap to my feet.,1,0,0,0,0
eng_train_track1_2407,"determined well, i've been going to the gym a little over three weeks now, and i've lost eight pounds, and roughly twelve inches total-about three from my waist, two and a half from my hips, a half inch from each thigh, and four total from my... um... upper torso area... anyway, it feels awesome.",1,0,0,0,0
eng_train_track1_2408,On the way out I banged my head against the gate.,0,1,1,0,1
eng_train_track1_2409,I naively walked up and stuck my head in the driver's window hole.,0,1,0,0,1
eng_train_track1_2410,**I have an amazing I-called-that sports story that defies explanation.,1,0,0,0,1
eng_train_track1_2411,Please stop stealing our dogs!,0,1,1,1,0
eng_train_track1_2412,The first thought that came into my head was that I needed to go to work as soon as possible.,0,1,0,0,0
eng_train_track1_2413,"A bit of a mental image, here.",0,0,0,0,1
eng_train_track1_2414,The scream quickly turned into full-blown four-alarm sobbing as I flailed evasively to rid myself of this alien being bearing a dark and nightmarish message.,0,1,0,1,1
eng_train_track1_2415,`` I brought my hand up to my forehead and gave him a salute.,0,0,0,0,0
eng_train_track1_2416,Her face.... Was priceless.,1,0,0,0,1
eng_train_track1_2417,He always assumed he was hallucinating or just going crazy.,0,1,0,1,0
eng_train_track1_2418,"Despite that the city is called `` Sin City '', the city of Las Vegas catches my eye; the fact that my favorite movie is set in the city could be a main reason why.",1,0,0,0,0
eng_train_track1_2419,"I could see the texture of the paint on the wall beside my head, and the texture of the fake wood closet doors, the cradle beneath the window.",0,0,0,0,0
eng_train_track1_2420,He notes that he is disgruntled about the lack of pirate music.,0,0,1,0,0
eng_train_track1_2421,Awkward lunch time... sometimes I think my mouth just kinda glues shut on me.,0,1,0,1,0
eng_train_track1_2422,"I sharted undigested bubble gum, you guys.",1,1,0,0,1
eng_train_track1_2423,"Anyway, so I read the cave thing and went to bed pretty creeped out.",0,1,0,0,1
eng_train_track1_2424,"Anyway, a dream glitch?",0,1,0,0,1
eng_train_track1_2425,"Suddenly, this bright white flashing light goes off.",0,1,0,0,1
eng_train_track1_2426,I lost my job.,0,1,0,1,0
eng_train_track1_2427,Sure enough - same car.,0,0,0,0,1
eng_train_track1_2428,"My mother announced our names into the intercom; I folded my hands prayer-like: calm down, calm down, calm down.",0,1,0,0,0
eng_train_track1_2429,"They arrest him on gun charges,rape, possession of child pornography,Drinking underage(BAL was 0.34) as well as exploitation of a minor.",0,1,1,1,1
eng_train_track1_2430,and it constantly feels like thoughts are racing through my head.,0,1,0,1,0
eng_train_track1_2431,"Browsing through that page about wheels, this castle wheel, by H. H. Napier / Glenfield Industries, caught my eye.",1,0,0,0,0
eng_train_track1_2432,I felt him press his face to my hair and start to whisper soothing things at me but I still couldn't hear anything but the pounding of my heart.,0,1,0,0,0
eng_train_track1_2433,I spent most of it explaining / excusing my eyes-closed style.,1,0,0,0,0
eng_train_track1_2434,Just before my Garmin watch went `` beep beep '' I could officially feel my fingers.,1,0,0,0,0
